ID,Lat,Lon,Name,Population,Population Date
299569447,31.128233,30.646198,دسوق,110000,Unknown
299571747,30.72517,31.6708449,أبو كبير,106000,Unknown
299616414,31.2059625,16.5836206,سرت,48504,Unknown
299616862,32.7906211,12.4826746,صبراتة,18584,Unknown
299617915,36.7753606,3.0601882,Alger ⴷⵣⴰⵢⴻⵔ الجزائر,3415811,2010
299618513,36.8982165,7.7549272,Annaba ⵄⴻⵍⵍⴰⴱⴰ عنابة,257359,2008
299619085,35.5544227,6.1767747,Batna ⵜⴱⴰⵜⴻⵏⵜ باتنة,320281,2011
299660257,38.0585479,-1.2042086,Molina de Segura,46322,2022
299680100,36.164592,1.331499,Chlef ⵛⵍⴻⴼ الشلف,178616,2008
299681006,34.671359,3.254037,Djelfa ⴵⴻⵍⴼⴰ الجلفة,289226,2008
299682062,35.1907399,-0.6341153,Sidi Bel Abbès ⵙⵉⴷⵉ ⴱⵍⵄⴰⴱⴰⵙ سيدي بلعباس,212935,2008
299682811,34.8508816,5.729074,Biskra  بسكرة,205608,2008
299683227,35.4035956,8.1212322,Tébessa ⵜⴱⴻⵙⵙⴰ تبسة,196537,2008
299684626,35.3661448,1.3194687,Tiaret ⵜⴰⵀⴻⵔⵜ تيارت,201263,2008
299692217,36.8801317,6.9077363,Skikda ⵙⴽⵉⴽⴷⴰ سكيكدة,188467,2016
299695849,31.616312,-2.21841,Béchar ⴱⴻⵛⵛⴰⵔ بشار,165627,2008
299698224,36.282865,7.9537896,Souk Ahras ⵜⴰⴳⴰⵙⵜ سوق أهراس,155259,2008
299699468,35.928808,0.089978,Mostaganem ⵎⴻⵙⵜⵖⴰⵏⴻⵎ مستغانم,145696,2008
299700319,35.7087553,4.5371552,M'Sila ⵝⴰⵎⵙⵉⵍⵜ المسيلة,156647,2008
299701636,36.1529057,5.6911588,El Eulma,145380,2008
299702563,35.430154,7.145711,Khenchela,108580,2008
299736407,2.4422295,-76.6072368,Popayán,318059,Unknown
299790200,45.5031824,-73.5698065,Montréal,1762949,Unknown
299822267,34.8302067,0.1502692,Saïda ⵙⵄⵉⴷⴰ سعيدة,128413,2008
299824735,36.465084,7.430647,Guelma,157334,2008
299825178,35.7381193,0.5547673,Relizane,130094,2008
299833893,35.3846699,5.3702215,Barika,162711,Unknown
299937114,31.528902,35.0944873,الخليل,163146,2007
299944872,31.3443293,34.3095897,خان يونس,205125,2017
300066939,15.452011,36.3770699,كسلا,436000,Unknown
300069794,14.3965781,33.5309561,ود مدني,369733,Unknown
300074306,13.6238244,25.3555559,الفاشر,277000,Unknown
300076998,11.4611731,26.1310939,الضعين,240000,Unknown
300077759,11.8073636,34.3656298,الدمازين,213000,Unknown
300086614,19.2653107,101.7059229,ໄຊຍະບູລີ,Unknown,Unknown
300088501,18.5007177,102.4166072,ໂພນໂຮງ,Unknown,Unknown
300254767,32.4618837,35.297566,جنين,49908,Unknown
300272255,-19.871403,47.034667,Antsirabe,246354,2018
300808140,38.2505699,22.0852909,Αίγιο,21061,Unknown
301213036,16.714992,98.5695528,แม่สอด,41424,Unknown
301351574,-3.4284953,29.9249718,Gitega,155005,Unknown
301399969,-2.5853872,30.0933449,Kirundo,93110,Unknown
301424404,43.29548,-2.9900933,Barakaldo,99814,2022
301641122,36.1472472,139.3886141,熊谷市,198742,Unknown
302260821,13.6333171,-86.476387,Ocotal,46308,Unknown
302261828,13.0931241,-86.3554436,Estelí,108138,Unknown
302348601,36.1386052,139.4559001,行田市,80562,2017
302364713,12.6297966,-87.1278086,Chinandega,112727,Unknown
302475401,-8.7667424,148.2375057,Popondetta,75799,Unknown
302514187,13.3014081,-87.1842323,Choluteca,120000,Unknown
302523440,11.8471433,-86.1990863,Jinotepe,39444,Unknown
302608039,-32.3217257,-58.0892136,Paysandú,76429,Unknown
302608467,-32.6995318,-57.6341992,Young,16756,Unknown
302608615,-33.5173479,-56.8979718,Trinidad,21429,Unknown
302608868,-34.3396521,-56.7143155,San José,36747,Unknown
302610183,-34.4550929,-56.3893012,Santa Lucía,16742,Unknown
302610933,-34.5242373,-56.2817519,Canelones,19865,Unknown
302611004,-34.9087162,-54.9582718,Maldonado,62592,Unknown
302666274,-31.7110183,-55.9788762,Tacuarembó,54757,Unknown
302737590,12.2514911,-2.3652267,Koudougou,91981,2012
302737807,10.642703,-4.752639,Banfora,75917,2012
302738145,13.085603,-1.0839593,Kaya,54365,2012
303079568,22.8938884,-109.92006,Cabo San Lucas,202694,2020
303474004,11.1325353,-84.7716875,San Carlos,17013,Unknown
303536229,14.0324698,-86.5682844,Danlí,222211,Unknown
303545829,5.9780066,116.0728988,Kota Kinabalu,500425,2020
303913177,36.561627,136.6568822,金沢市,465699,Unknown
304199925,13.5949486,100.5966707,สมุทรปราการ,50843,Unknown
304247120,12.4718043,-85.6598144,Boaco,25537,Unknown
304296640,-4.8900643,-80.6873604,Sullana,184910,2017
304491931,1.0711896,34.1749506,Mbale City,96189,Unknown
304577692,-23.9058333,29.4613889,Polokwane,628999,2011-01-01
304624288,15.7833743,-86.7917749,La Ceiba,196856,Unknown
304624491,15.9179668,-85.9529579,Trujillo,30000,Unknown
304660986,33.5019095,133.9072127,安芸市,16243,Unknown
304754403,47.6504656,132.5018508,同江市,Unknown,Unknown
304758391,46.8037423,130.3747185,佳木斯市,2156505,2020-11-01
304816313,2.770239,32.3044273,Gulu,152276,Unknown
304871160,37.7697645,-1.5025376,Totana,27426,2022
304873309,37.6712139,-1.6990431,Lorca,63154,2022
304981440,3.1874261,113.0472803,Bintulu,240172,2020
304997397,51.9063997,8.3782078,Gütersloh,103603,Unknown
305072315,40.282476,-3.7923422,Fuenlabrada,162185,2022
305138115,14.1057433,-87.2040052,Tegucigalpa,1120000,Unknown
305377332,2.2456918,32.896244,Lira,99059,Unknown
305596691,38.4735408,-1.3285417,Jumilla,25252,2022
305597586,38.6135956,-1.1157882,Yecla,32074,2022
305653806,58.8519701,5.737547,Sandnes,65966,2023-01-01
305967654,47.4597637,26.30255,Fălticeni,31419,Unknown
306088791,40.1411004,94.6607593,敦煌市,Unknown,Unknown
306151463,13.4803899,-88.17722,San Miguel,Unknown,Unknown
306213529,35.1245436,33.9325419,Gazimağusa,42526,Unknown
306232992,-0.3288822,-78.4483476,Sangolqui,Unknown,Unknown
306243099,14.0294451,-83.3831224,Bilwi,77871,Unknown
306361598,7.0673313,-73.8525627,Barrancabermeja,200718,Unknown
306366616,9.2426345,-74.4262293,Santa Cruz de Mompóx,62140,Unknown
306381625,12.5830104,-81.6975682,San Andrés,Unknown,Unknown
306524300,40.3492998,-3.8284295,Alcorcón,166158,2022
306524430,40.3238525,-3.8649214,Móstoles,195556,2022
306524644,40.3281942,-3.76527,Leganés,173403,2022
306620202,40.2373952,-3.7718902,Parla,130556,2022
307406289,15.1379438,-87.124948,Yoro,64425,Unknown
307617596,30.197838,71.4719683,ملتان,1871843,2017
307649772,44.2708719,19.8863297,Ваљево,56059,2022-09-30
307972722,14.8483829,-85.8935619,Catacamas,112909,Unknown
307972854,14.6672029,-86.2195829,Juticalpa,33260,Unknown
307974098,14.7710424,-88.778585,Santa Rosa de Copán,56000,Unknown
307974116,14.5889861,-88.5813531,Gracias,50256,Unknown
307974181,14.3081342,-88.1767846,La Esperanza,21000,Unknown
307974414,13.7660614,-88.270341,Ciudad Barrios,Unknown,Unknown
307974676,13.6952148,-88.1060728,San Francisco Gotera,Unknown,Unknown
307974754,13.6259196,-87.8911322,Santa Rosa de Lima,Unknown,Unknown
308009997,29.5654282,-104.4128523,Ojinaga,22066,2020
308116460,34.1725784,134.608408,鳴門市,54622,Unknown
308198143,13.9853216,-89.6802434,Chalchuapa,Unknown,Unknown
308198151,13.9742723,-89.7550238,Atiquizaya,Unknown,Unknown
308198200,13.9234192,-89.8462907,Ahuachapán,Unknown,Unknown
308198839,13.7217396,-88.9345406,Cojutepeque,Unknown,Unknown
308199036,13.6433169,-88.7836392,San Vicente,Unknown,Unknown
308305741,14.4527976,-87.6379227,Comayagua,58600,Unknown
308306420,14.9216741,-88.2364439,Santa Bárbara,29283,Unknown
308452912,48.0006353,91.6452415,Ховд ᠬᠣᠪᠳᠤ,28601,2007
308463710,48.8129203,103.5322785,Булган ᠪᠤᠯᠠᠭᠠᠨ,11320,Unknown
308813067,9.3400159,2.6278258,Parakou,250000,Unknown
309031667,34.81024,132.851691,三次市,50681,Unknown
309031668,34.8578347,133.0166674,庄原市,33633,Unknown
309083090,1.430976,31.352512,Hoima,100625,Unknown
309303769,1.2140275,-77.2785096,Pasto,392930,Unknown
309631881,34.0663158,134.3585119,吉野川市,38772,Unknown
309631884,34.1021279,134.2976029,阿波市,34713,Unknown
309631885,34.0537915,134.1700644,美馬市,28055,Unknown
309633282,34.0257497,133.8071946,三好市,23605,Unknown
309872332,5.3356662,-72.3936931,Yopal,133220,Unknown
309947253,36.6421169,127.4891742,청주시,835669,2017
309968105,31.5468713,-8.7597259,Chichaoua ⵛⵉⵛⴰⵡⴰ شيشاوة,15657,Unknown
310090137,32.6218133,65.8687939,ترين كوت,10000,Unknown
310197569,8.0950848,-76.728545,Turbo,126025,Unknown
310626244,-28.2550598,-52.3966606,Passo Fundo,206215,2023-08-31
310714964,6.1909225,-67.4841891,Puerto Carreño,15753,Unknown
311484945,4.5821413,-74.2197178,Soacha,522442,Unknown
311733271,0.6154854,33.4794594,Iganga,Unknown,Unknown
311747244,0.6561907,30.2779432,Fort Portal,54275,Unknown
311748711,-0.3390264,31.7465839,Masaka,103829,Unknown
311886695,37.1499376,127.0774625,오산시,193892,2011
311994035,30.1914,31.450548,العبور,Unknown,Unknown
312045158,7.7312634,8.538425,Makurdi,500797,Unknown
312257491,10.4651733,-73.2529512,Valledupar,490075,Unknown
312368833,31.5852277,64.3608959,لښکرګاه,45846,Unknown
312432807,34.3508273,62.2164003,هرات,349000,Unknown
312452077,33.5448968,68.4132108,غزنی,141000,Unknown
312462304,32.3740907,62.1146266,فراه,37400,Unknown
312573218,34.5189635,65.2554797,فیروزکوه,15000,Unknown
312575332,35.9203903,64.7822509,میمنه,75900,Unknown
312586412,37.1187512,70.5784966,فیض‌آباد,27200,Unknown
312593138,33.3391402,69.9206359,خوست,11987,Unknown
312595265,36.6621313,65.761167,شبرغان,60000,Unknown
312781018,36.2674938,68.0215374,سمنگان‎,Unknown,Unknown
312781022,35.9403928,68.7166369,پل خمری,60000,Unknown
312996529,34.3974407,133.0785046,三原市,103162,Unknown
312996761,34.42683,132.741552,東広島市,196608,Unknown
313015821,6.3666147,2.0853599,Ouidah,160000,Unknown
313015845,7.1820012,1.993632,Abomey,100000,Unknown
313015848,9.7106683,1.6651614,Djougou,260000,Unknown
313015871,9.9363383,3.2085658,Nikki,150000,Unknown
313119774,43.0341595,19.7473559,Bijelo Polje,13117,2011
313181470,35.0131732,69.1741618,چاریکار,34900,Unknown
313255437,28.5706333,77.3272147,Noida,637272,Unknown
313319448,34.9883794,63.1337263,قلعه نو,58900,Unknown
313472635,33.1713813,68.7852127,ښرنه,2200,Unknown
313507005,8.2750351,-62.7558263,Puerto Ordaz,438773,Unknown
313507067,8.3475408,-62.6471342,San Félix,438773,Unknown
313507201,8.3223763,-62.6896622,Ciudad Guayana,820780,Unknown
313508522,8.1028532,-63.5469562,Ciudad Bolívar,567693,Unknown
313557783,-30.0324999,-51.2303767,Porto Alegre,1332833,2023-08-31
313764484,-19.0477251,-65.2594306,Sucre,238798,Unknown
313785551,-19.0016365,-57.6534316,Corumbá,96268,2023-08-31
313795146,-18.9631791,-57.7974552,Puerto Suárez,16343,Unknown
313799826,-19.0044088,-57.7157091,Puerto Quijarro,11071,Unknown
313811401,-17.3936114,-66.1568983,Cochabamba,632013,2012-11-21
313853846,44.0130251,20.91925,Крагујевац,146315,2022-09-30
313903710,-25.450055,-56.4406994,Coronel Oviedo,120632,Unknown
313912581,-25.7809839,-56.4478765,Villarrica,73400,Unknown
313943603,-33.1165167,-58.3130977,Fray Bentos,24406,Unknown
314001434,7.962065,-11.73665,Bo,Unknown,Unknown
314005602,7.8859723,-11.1863832,Kenema,188463,Unknown
314007819,8.642281,-10.971631,Koidu,124662,Unknown
314135510,34.1749619,132.4622276,江田島市,21930,Unknown
314626472,11.3306483,77.7276519,Erode,157100,Unknown
314916142,32.65238,-16.8409696,Caniço,20163,2011
314963295,39.6533321,106.7893379,乌海市 ᠦᠬᠠᠢ,532902,Unknown
315038255,53.0465084,-2.9937869,Wrexham,61603,2011
315046176,36.4011402,94.9026289,格尔木市 ན་གོར་མོ།,221863,2020-11-01
315260631,-12.9693056,28.6365894,Ndola,455194,2010
315342451,18.4801972,-69.942111,Santo Domingo,965040,Unknown
315358390,24.638916,46.7160104,الرياض,5188286,2010
315390382,19.7540045,96.1344976,နေပြည်တော်,1160242,Unknown
315422127,46.234953,-63.132935,Charlottetown,36094,Unknown
315430925,36.1396246,137.2510322,高山市,91890,Unknown
315734346,26.9154576,75.8189817,Jaipur,3073400,Unknown
316019781,31.746214,34.9886825,בית שמש,79000,Unknown
316417040,31.1041526,77.1709729,Shimla,170000,Unknown
316440978,33.6938118,73.0651511,اسلام آباد,1009832,2009
316535403,-34.7035417,-58.400512,Lanús Oeste,212152,Unknown
316791163,31.3285057,-110.9450472,Heroica Nogales,261137,2020
316843071,-21.456444,47.085149,Fianarantsoa,191776,2018
316858015,2.8208478,-60.6719582,Boa Vista,413486,2023-08-31
316976705,42.6511674,-73.754968,Albany,99224,Unknown
317162067,15.780477,38.453606,ከረን Keren كرن,86438,Unknown
317405147,16.043021,120.3337627,Dagupan,174302,2020-05-01
317529477,1.4900578,124.8408708,Manado,423257,Unknown
317714066,5.2769876,115.2433556,Bandar Victoria,95120,2020
317729066,23.1665256,89.2094419,যশোর,237478,Unknown
317729206,23.0049937,89.8303176,গোপালগঞ্জ,Unknown,Unknown
317949136,18.1973235,120.5935433,Laoag,111125,2015-08-01
317967219,8.4960459,8.5147636,Lafia,330712,Unknown
317989136,44.1767161,28.6507598,Constanța,283872,2011
318091652,36.7356491,69.5350725,تالقان,196400,Unknown
318097349,36.2149655,65.933303,سر پل,141000,Unknown
318862599,-9.9076522,-63.033069,Ariquemes,96833,2023-08-31
318868723,-16.0644315,-57.6879744,Cáceres,89681,2023-08-31
318881337,-6.1761924,106.6382161,Tangerang,2185304,Unknown
318882209,-6.2349858,106.9945444,Bekasi,2334871,Unknown
318929131,-16.4603533,-54.6397099,Rondonópolis,244911,2023-08-31
319054316,-20.4640173,-54.6162947,Campo Grande,898100,2023-08-31
319157717,-22.2206145,-54.812208,Dourados,243367,2023-08-31
319208145,-24.7222438,-53.7402476,Toledo,150470,2023-08-31
319225774,6.8200066,-5.2776034,Yamoussoukro,200000,Unknown
319266313,43.7941544,-79.5268023,Vaughan,306233,Unknown
319466986,-25.5169015,-54.6168645,Ciudad del Este,320782,Unknown
319509344,-21.2589001,-63.4722606,Villa Montes,30228,Unknown
319528329,7.9028844,125.0898033,Valencia,192993,2015-08-01
319550086,-21.4437717,-65.7208365,Tupiza,27463,Unknown
319761585,-17.3976617,-66.2814763,Quillacollo,117859,Unknown
319780564,-17.9698363,-67.1148341,Oruro,264943,Unknown
319858811,9.7905028,125.4935697,Surigao City,171107,2020-05-01
319887585,-6.5962986,106.7972421,Bogor,834000,Unknown
320058940,9.125073,-12.919337,Kambia,Unknown,Unknown
320100077,-6.7716146,-79.8387175,Chiclayo,524442,Unknown
320100099,10.3267699,-84.4310645,Quesada,42000,Unknown
320623104,-4.2318132,-44.781167,Bacabal,103711,2023-08-31
320653422,-4.8654201,-43.353664,Caxias,156973,2023-08-31
320655675,-5.1004341,-42.8312018,Timon,174465,2023-08-31
320661313,-5.0874608,-42.8049571,Teresina,866300,2023-08-31
320692703,-7.0823544,-41.4685053,Picos,83090,2023-08-31
321154272,-9.3817334,-40.4968875,Petrolina,386791,2023-08-31
321178434,-9.4336959,-40.5068201,Juazeiro,237821,2023-08-31
321251354,-17.5384774,-39.7451701,Teixeira de Freitas,145216,2023-08-31
321263589,13.0091289,42.7444596,ዓሰብ Assab عصب,74405,2006
321322622,2.1942647,102.2486651,Bandaraya Melaka,453904,2020
321376181,8.2503656,34.5877344,ጋምቤላ / Gambela,31282,Unknown
321438810,13.5424054,33.6103555,سنار,135581,Unknown
321439793,13.1844655,32.7398062,ربك,152711,Unknown
321481872,12.9134096,23.4738132,زالنجي,27258,Unknown
321486731,10.2961965,22.7809907,Birao,Unknown,Unknown
321502878,11.3305456,27.8095803,بابنوسة,Unknown,Unknown
321503273,11.0323699,27.7545176,المجلد,Unknown,Unknown
321521438,22.8171664,89.563759,খুলনা,664728,2011
321543441,7.7589949,-8.8160001,N'Zérékoré,280256,Unknown
321555078,-34.4810095,-54.3365608,Rocha,25422,Unknown
321555240,-34.7920447,-54.9207502,San Carlos,27471,Unknown
321593853,10.6643896,-14.5833317,Kamsar,88222,Unknown
321619916,10.363036,-13.581185,Fria,61582,Unknown
321619934,11.0564638,-12.3950499,Pita,266000,Unknown
321717073,7.3473611,-61.8331903,El Callao,Unknown,Unknown
321732473,8.0073377,-62.3977917,Upata,117476,Unknown
321761901,10.0646352,34.5437024,አሶሳ / Asosa,20226,Unknown
322022888,31.2752047,34.2558269,رفح,126305,Unknown
322037986,11.0396368,20.2826429,Am Timan أم تيمان,38261,2012
322044775,12.1842561,18.6842092,Mongo مونقو,40233,2012
322045430,11.9811077,18.2176782,بتكين Bitkine,Unknown,Unknown
322046655,12.376328,17.056766,Bokoro بوكورو,Unknown,Unknown
322497973,17.9209323,19.0953202,Faya-Largeau فايا لارجو,14123,Unknown
322506424,17.1930577,21.5813259,Fada فادا,23786,Unknown
322558650,11.7828079,-0.3651416,Tenkodogo,37123,2005
322574023,16.9409324,43.7630261,صعدة,49422,2004-12-17
322788132,14.4355133,-89.1844797,Nueva Ocotepeque,Unknown,Unknown
322789099,13.7206461,-89.7274817,Sonsonate,110501,Unknown
324351668,14.9042905,-92.2609265,Tapachula,217550,2020
324629407,29.2034664,25.5192273,واحة سيوة,35000,Unknown
324836987,41.718869,21.7705695,Велес,43716,Unknown
324857864,35.4857724,136.294057,長浜市,115712,2017
325091453,7.0648306,125.6080623,Davao City,1776949,2020-05-01
325692399,18.9109158,-103.873409,Tecomán,88337,2020
328850126,10.9875805,104.7830181,ក្រុងដូនកែវ,52000,Unknown
329222054,26.4623007,87.281617,बिराटनगर,166674,Unknown
330058453,10.0623261,-2.5054273,Wa,105000,Unknown
330173100,8.0301856,79.8286583,Puttalam,45400,Unknown
330190833,29.8320418,31.3647679,الخامس عشر من مايو,Unknown,Unknown
330191267,30.142806,31.742824,بدر,Unknown,Unknown
330232703,7.584971,-1.936401,Techiman,104212,2013
330418520,16.6597742,-9.6178808,العيون,Unknown,Unknown
330423418,16.6161559,-11.4002038,كيفة,60005,2013
330435343,12.4629189,-3.4600757,Dédougou,32050,Unknown
330457384,17.0527177,-13.9152949,ألاك,Unknown,Unknown
330463327,16.5955353,-14.2603202,بوغي,49089,Unknown
330511654,20.5181943,-13.0543928,أطار,32262,Unknown
330513843,20.9337256,-11.6173738,وادان,3695,Unknown
330514595,20.4634827,-12.3658552,شنقيط,4711,Unknown
330756068,-36.8270795,-73.0502399,Concepción,212003,Unknown
331130780,4.010289,9.207058,Limbé,118210,2005
331130782,4.1567895,9.2315915,Buea,1325000,Unknown
331133522,3.7990131,10.1265567,Edéa,Unknown,Unknown
331134393,2.9434098,9.9126989,Kribi,Unknown,Unknown
331136682,3.8689867,11.5213344,Yaoundé,1817524,Unknown
331139689,2.0786422,11.4944412,Bitam,Unknown,Unknown
331139740,1.5997904,11.5751003,Oyem,35000,Unknown
331144234,-0.6942603,10.2236482,Lambaréné,Unknown,Unknown
331148078,8.5204989,-80.359579,Penonomé,88143,Unknown
331155527,-1.8627018,11.058713,Mouila,22469,Unknown
331385964,-11.2019365,13.8396845,Sumbe,26000,Unknown
331385969,-12.5790048,13.4037117,Benguela,513000,Unknown
331386368,-15.195064,12.1458085,Moçâmedes,162000,Unknown
331392785,-17.0705234,15.7280115,Ondjiva,Unknown,Unknown
331410669,-17.5073143,24.2793522,Katima Mulilo,28362,Unknown
331690580,-12.2295294,40.1451909,Macomia,Unknown,Unknown
331691755,-12.9735551,40.5215098,Pemba,141316,Unknown
331694684,-13.1253048,39.0016963,Montepuez,76139,Unknown
331728890,-23.865961,35.384363,Inhambane,63837,Unknown
331730931,-19.1437458,33.4780059,Chimoio,238976,Unknown
332160030,-22.9196772,-42.8184375,Maricá,197277,2023-08-31
332175605,-7.6362478,-72.6691649,Cruzeiro do Sul,91888,2023-08-31
332175615,-9.9765362,-67.8220778,Rio Branco,364756,2023-08-31
332181950,33.2639134,130.3008378,佐賀市,233301,Unknown
332268980,-31.38889,-57.9608876,Salto,104028,Unknown
332540144,29.8883925,93.2448139,工布江达县 ཀོང་པོ་རྒྱ་མདའ།,Unknown,Unknown
332544795,29.6830073,98.5950838,芒康县 སྨར་ཁམས།,Unknown,Unknown
332581617,10.4861731,-68.2027171,Morón,71327,Unknown
332585440,10.4677932,-68.0436682,Puerto Cabello,208080,Unknown
332598161,-33.2484204,-58.0298671,Mercedes,41975,Unknown
332601915,-33.5300696,-58.2170674,Dolores,17174,Unknown
332605466,-33.9967827,-58.2836485,Carmelo,18041,Unknown
332791972,31.5065977,35.0263669,دورا,Unknown,Unknown
332791981,31.445255,35.0900532,يطا,48672,Unknown
332792048,31.4077191,34.9710159,الظاهرية,28776,Unknown
332951399,31.6504009,35.0641131,صوريف‎,25463,Unknown
332978047,10.2891045,-67.7089327,Mariara,120861,Unknown
333000089,10.2375144,-67.5890216,Maracay,1425606,Unknown
333132844,32.4517957,-114.7652542,San Luis Río Colorado,176685,2020
333132849,30.7166014,-112.1562598,Heroica Caborca,59922,Unknown
333154553,31.3170867,-113.531819,Puerto Peñasco,56756,Unknown
333472516,-12.5444887,-55.7233972,Sorriso,110635,2023-08-31
333536412,10.158767,-69.0053934,Urachiche,Unknown,Unknown
333554748,10.395075,-71.4414049,Cabimas,299108,Unknown
333560954,10.4134203,-71.6921477,La Cañada de Urdaneta,Unknown,Unknown
333655403,10.1325951,-64.6819583,Barcelona,560122,Unknown
333673827,9.7422774,-63.1888854,Maturín,521955,Unknown
333674478,10.2217183,-67.4865808,Turmero,214798,Unknown
333675723,10.4495706,-64.1578046,Cumaná,374706,Unknown
333688135,5.655167,-67.6000791,Puerto Ayacucho,106171,Unknown
334943106,47.0933824,17.9080406,Veszprém,56777,Unknown
335077559,-25.044479,33.64073,Xai-Xai,116343,Unknown
335106276,-23.861561,35.348934,Maxixe,108824,Unknown
335126704,-13.2999118,35.2458642,Lichinga,142253,Unknown
335253618,8.576425,81.2344952,Trincomalee,99100,Unknown
335576580,33.4355977,-112.349602,Avondale,89334,2020-04-01
335576581,33.4073522,-112.39348,Goodyear,95294,2020-04-01
335711690,-18.1553985,49.4098352,Toamasina,325857,2018
335868152,13.6316368,79.4231711,Tirupati,287482,2011
336140673,51.298038,37.833202,Старый Оскол,221676,2021-01-01
336209311,-22.9520235,-46.5418586,Bragança Paulista,176811,2023-08-31
336211065,-24.1848847,-46.7921572,Itanhaém,112476,2023-08-31
336215777,25.4522583,30.5416007,الواحات الخارجة,61500,Unknown
336306378,54.011013,38.290943,Новомосковск,121674,2021-01-01
336328655,29.3560841,90.7423647,曲水县 ཆུ་ཤུར།,Unknown,Unknown
336643439,-0.2242687,100.6319419,Payakumbuh,133639,Unknown
336643803,-0.3051954,100.3694921,Bukittinggi,100254,Unknown
337579368,48.9478698,38.4936475,Сєвєродонецьк,110612,Unknown
337582086,48.917267,38.4285981,Лисичанськ,105682,Unknown
337597818,48.4680221,35.0417711,Дніпро,1080486,Unknown
338515459,-22.8629597,-43.775322,Itaguaí,116841,2023-08-31
338515462,-22.7896225,-43.309929,Duque de Caxias,808161,2023-08-31
338515466,-21.1934,-41.8995,Itaperuna,101041,2023-08-31
338515467,-22.2800004,-42.5325303,Nova Friburgo,189939,2023-08-31
338515469,-22.8080114,-43.4138222,Nilópolis,146774,2023-08-31
338515481,-22.521856,-44.1040128,Volta Redonda,261563,2023-08-31
338515484,-22.8384835,-42.1031604,São Pedro da Aldeia,104029,2023-08-31
338515487,-22.7592175,-43.4508728,Nova Iguaçu,785867,2023-08-31
338515490,-22.783092,-43.4293599,Mesquita,167127,2023-08-31
338515491,-22.3712958,-41.7866922,Macaé,246391,2023-08-31
338515495,-22.8043744,-43.3724125,São João de Meriti,440962,2023-08-31
338515496,-22.7156978,-43.555754,Queimados,140523,2023-08-31
338515501,-22.5269448,-41.944972,Rio das Ostras,156491,2023-08-31
338515512,-22.4683626,-44.4463494,Resende,129612,2023-08-31
338515519,-22.8804369,-42.0189227,Cabo Frio,222161,2023-08-31
338515523,-22.7667284,-43.4033603,Belford Roxo,483087,2023-08-31
338515524,-21.7546,-41.3242,Campos dos Goytacazes,483540,2023-08-31
338515527,-22.5394843,-44.1735129,Barra Mansa,169894,2023-08-31
338515529,-22.8733203,-42.3428897,Araruama,129671,2023-08-31
338539511,-3.5707875,-80.4596454,Tumbes,96946,Unknown
338659082,43.1363535,20.5112273,Нови Пазар,71462,2022-09-30
339120476,22.3307998,91.8412863,চট্টগ্রাম,2579107,Unknown
339167585,23.6236732,90.4988075,নারায়ণগঞ্জ,286330,2011
339209702,9.3553005,-79.8974085,Colón,78000,Unknown
339279350,22.5736296,88.3251045,Howrah,1072161,2011
339324562,-11.6931255,43.2543044,Moroni موروني,111329,Unknown
339582598,-0.7151966,8.7787919,Port-Gentil,136462,Unknown
339722551,-0.0307068,-51.1789666,Santana,107618,2023-08-31
339722677,0.0401529,-51.0569588,Macapá,442933,2023-08-31
339945971,52.346371,71.880493,Степногорск,49589,2023
339990106,9.3192389,-75.2947262,Corozal,Unknown,Unknown
340140307,-6.2293182,-77.8714631,Chachapoyas,32026,2017
340178360,-18.4135862,-49.2172596,Itumbiara,107970,2023-08-31
340254957,-16.6549924,-49.4876203,Trindade,142431,2023-08-31
340260819,-16.8226769,-49.2452546,Aparecida de Goiânia,527796,2023-08-31
340263205,-16.7013233,-49.0914921,Senador Canedo,155635,2023-08-31
340748436,13.0070817,76.0992703,Hassan,133400,Unknown
341313007,-29.714209,-52.4285807,Santa Cruz do Sul,133246,2023-08-31
341465590,45.4892522,15.5486303,Karlovac,41869,2021-08-31
341693274,-8.1752476,-34.9468716,Jaboatão dos Guararapes,644037,2023-08-31
341697811,27.9513305,109.5941968,凤凰县,Unknown,Unknown
341725804,-8.0213832,-34.9810768,Camaragibe,147771,2023-08-31
342004547,-8.2838945,-35.0320984,Cabo de Santo Agostinho,203440,2023-08-31
342039019,-10.1837852,-48.3336423,Palmas,302692,2023-08-31
342092420,3.3273686,99.1623025,Tebing Tinggi,135000,Unknown
342097621,27.329046,88.6122673,Gangtok,100300,Unknown
342097673,27.264445,92.4206519,Bomdila,Unknown,Unknown
342097760,27.5879186,91.863733,Tawang,11000,Unknown
342099872,28.53149,94.37531,Tato,Unknown,Unknown
342104598,29.2144809,79.5279012,Haldwāni,275000,Unknown
342104645,28.9707183,79.3972845,Rudrapur,140857,Unknown
342117043,30.7334421,76.7797143,Chandigarh,1028667,Unknown
342117074,32.3765524,75.5243044,Kathua,51995,Unknown
343151333,-2.9147515,-41.7661953,Parnaíba,162159,2023-08-31
343234697,39.6173686,125.6611381,안주시,240117,2008
343238071,14.533149,-91.5060031,Mazatenango,23567,Unknown
343333679,15.8572666,74.5069343,Belagavi,600000,Unknown
343335130,-4.2625218,-55.9878139,Itaituba,123314,2023-08-31
343530332,29.8370366,91.7298504,墨竹工卡县 མལ་གྲོ་གུང་དཀར།,Unknown,Unknown
343588874,-11.8577512,-55.496788,Sinop,148960,2021
