iter	Passed	Remaining
39578	258342	394383
39579	258349	394377
39580	258356	394371
39581	258362	394364
39582	258369	394358
39583	258376	394352
39584	258382	394345
39585	258389	394339
39586	258395	394332
39587	258402	394326
39588	258409	394320
39589	258415	394313
39590	258421	394306
39591	258428	394299
39592	258435	394294
39593	258441	394287
39594	258448	394281
39595	258455	394275
39596	258462	394269
39597	258469	394263
39598	258475	394257
39599	258482	394250
39600	258488	394243
39601	258495	394237
39602	258501	394231
39603	258508	394225
39604	258515	394218
39605	258522	394212
39606	258528	394206
39607	258535	394199
39608	258541	394193
39609	258548	394187
39610	258555	394180
39611	258561	394173
39612	258567	394166
39613	258574	394160
39614	258580	394153
39615	258587	394147
39616	258593	394140
39617	258600	394134
39618	258607	394128
39619	258613	394121
39620	258620	394115
39621	258626	394108
39622	258632	394101
39623	258639	394095
39624	258646	394088
39625	258652	394081
39626	258659	394075
39627	258666	394069
39628	258673	394063
39629	258679	394057
39630	258686	394050
39631	258692	394043
39632	258698	394037
39633	258705	394030
39634	258712	394024
39635	258718	394018
39636	258725	394011
39637	258732	394005
39638	258738	393999
39639	258745	393992
39640	258751	393986
39641	258758	393979
39642	258764	393972
39643	258770	393965
39644	258777	393959
39645	258784	393952
39646	258790	393946
39647	258797	393939
39648	258803	393932
39649	258810	393927
39650	258817	393920
39651	258823	393914
39652	258830	393907
39653	258836	393900
39654	258842	393894
39655	258849	393888
39656	258856	393881
39657	258863	393875
39658	258869	393869
39659	258876	393863
39660	258883	393857
39661	258890	393850
39662	258896	393843
39663	258902	393837
39664	258908	393830
39665	258915	393823
39666	258921	393816
39667	258928	393810
39668	258935	393804
39669	258941	393797
39670	258947	393790
39671	258954	393784
39672	258961	393778
39673	258967	393771
39674	258974	393765
39675	258981	393758
39676	258987	393752
39677	258994	393746
39678	259001	393739
39679	259007	393732
39680	259013	393726
39681	259020	393720
39682	259027	393713
39683	259033	393707
39684	259040	393700
39685	259046	393694
39686	259053	393687
39687	259060	393681
39688	259066	393674
39689	259073	393668
39690	259079	393662
39691	259086	393655
39692	259093	393649
39693	259099	393643
39694	259106	393637
39695	259113	393631
39696	259119	393624
39697	259125	393617
39698	259132	393610
39699	259139	393604
39700	259145	393597
39701	259152	393591
39702	259158	393584
39703	259165	393578
39704	259172	393572
39705	259178	393566
39706	259185	393559
39707	259192	393553
39708	259198	393546
39709	259205	393540
39710	259212	393534
39711	259218	393527
39712	259225	393521
39713	259231	393515
39714	259238	393508
39715	259245	393502
39716	259251	393495
39717	259258	393489
39718	259265	393483
39719	259271	393476
39720	259278	393470
39721	259285	393464
39722	259291	393458
39723	259298	393451
39724	259305	393445
39725	259311	393438
39726	259317	393431
39727	259323	393424
39728	259330	393418
39729	259337	393411
39730	259343	393405
39731	259350	393398
39732	259356	393392
39733	259363	393386
39734	259370	393379
39735	259376	393373
39736	259383	393367
39737	259389	393360
39738	259396	393354
39739	259402	393347
39740	259409	393341
39741	259416	393334
39742	259422	393328
39743	259429	393321
39744	259435	393315
39745	259442	393309
39746	259449	393302
39747	259456	393296
39748	259462	393289
39749	259469	393283
39750	259475	393277
39751	259482	393270
39752	259489	393264
39753	259495	393258
39754	259502	393252
39755	259509	393245
39756	259515	393239
39757	259522	393232
39758	259528	393226
39759	259535	393219
39760	259542	393213
39761	259548	393206
39762	259555	393200
39763	259562	393194
39764	259568	393188
39765	259575	393181
39766	259581	393174
39767	259587	393167
39768	259594	393161
39769	259601	393155
39770	259607	393148
39771	259614	393142
39772	259621	393136
39773	259627	393129
39774	259633	393122
39775	259640	393116
39776	259647	393110
39777	259653	393103
39778	259660	393096
39779	259667	393090
39780	259673	393083
39781	259679	393077
39782	259686	393070
39783	259692	393063
39784	259699	393057
39785	259706	393051
39786	259712	393045
39787	259719	393038
39788	259726	393032
39789	259732	393026
39790	259739	393019
39791	259745	393013
39792	259752	393007
39793	259759	393000
39794	259766	392994
39795	259772	392987
39796	259779	392981
39797	259785	392975
39798	259792	392968
39799	259799	392962
39800	259805	392956
39801	259812	392949
39802	259818	392942
39803	259825	392936
39804	259832	392930
39805	259838	392924
39806	259845	392918
39807	259852	392911
39808	259858	392904
39809	259865	392898
39810	259871	392891
39811	259878	392885
39812	259884	392878
39813	259891	392872
39814	259898	392866
39815	259905	392860
39816	259911	392853
39817	259918	392847
39818	259924	392840
39819	259931	392834
39820	259937	392827
39821	259944	392821
39822	259950	392814
39823	259957	392807
39824	259963	392801
39825	259969	392794
39826	259976	392787
39827	259983	392781
39828	259989	392775
39829	259996	392769
39830	260003	392762
39831	260009	392756
39832	260016	392750
39833	260023	392743
39834	260029	392737
39835	260036	392730
39836	260042	392724
39837	260049	392718
39838	260056	392711
39839	260062	392705
39840	260069	392698
39841	260075	392692
39842	260082	392686
39843	260089	392679
39844	260095	392673
39845	260102	392666
39846	260108	392660
39847	260115	392653
39848	260121	392646
39849	260127	392639
39850	260134	392633
39851	260141	392627
39852	260147	392620
39853	260153	392613
39854	260160	392606
39855	260166	392600
39856	260173	392593
39857	260180	392587
39858	260187	392581
39859	260193	392575
39860	260199	392568
39861	260206	392561
39862	260213	392555
39863	260219	392549
39864	260225	392542
39865	260232	392535
39866	260239	392529
39867	260246	392523
39868	260252	392516
39869	260259	392510
39870	260266	392504
39871	260272	392497
39872	260279	392491
39873	260285	392485
39874	260292	392478
39875	260299	392472
39876	260306	392466
39877	260312	392460
39878	260319	392453
39879	260325	392446
39880	260332	392440
39881	260338	392433
39882	260345	392427
39883	260352	392421
39884	260358	392414
39885	260365	392408
39886	260372	392402
39887	260378	392396
39888	260385	392389
39889	260391	392382
39890	260398	392376
39891	260405	392370
39892	260411	392363
39893	260418	392357
39894	260424	392350
39895	260430	392343
39896	260437	392336
39897	260443	392330
39898	260450	392323
39899	260456	392316
39900	260463	392310
39901	260470	392304
39902	260476	392297
39903	260482	392290
39904	260489	392285
39905	260496	392278
39906	260503	392272
39907	260510	392266
39908	260516	392260
39909	260523	392253
39910	260529	392246
39911	260535	392239
39912	260542	392233
39913	260548	392226
39914	260555	392219
39915	260561	392212
39916	260568	392206
39917	260574	392199
39918	260581	392193
39919	260587	392187
39920	260594	392180
39921	260600	392174
39922	260607	392167
39923	260614	392161
39924	260620	392155
39925	260627	392149
39926	260634	392142
39927	260641	392136
39928	260647	392130
39929	260654	392123
39930	260660	392117
39931	260667	392111
39932	260673	392104
39933	260680	392098
39934	260687	392092
39935	260694	392085
39936	260700	392079
39937	260707	392072
39938	260714	392066
39939	260720	392060
39940	260727	392053
39941	260733	392046
39942	260739	392040
39943	260746	392033
39944	260752	392026
39945	260759	392019
39946	260765	392013
39947	260772	392006
39948	260778	392000
39949	260785	391993
39950	260792	391987
39951	260798	391981
39952	260805	391975
39953	260812	391968
39954	260819	391962
39955	260825	391956
39956	260832	391950
39957	260838	391943
39958	260845	391937
39959	260852	391930
39960	260858	391924
39961	260865	391917
39962	260871	391910
39963	260878	391904
39964	260884	391898
39965	260890	391891
39966	260897	391884
39967	260904	391878
39968	260910	391871
39969	260917	391865
39970	260923	391859
39971	260930	391852
39972	260937	391846
39973	260943	391839
39974	260950	391832
39975	260956	391825
39976	260962	391819
39977	260969	391813
39978	260976	391807
39979	260983	391801
39980	260989	391794
39981	260995	391787
39982	261002	391780
39983	261008	391774
39984	261015	391768
39985	261022	391761
39986	261028	391755
39987	261035	391749
39988	261042	391743
39989	261048	391736
39990	261055	391730
39991	261062	391724
39992	261068	391717
39993	261075	391711
39994	261081	391704
39995	261088	391698
39996	261095	391692
39997	261102	391686
39998	261108	391679
39999	261114	391672
40000	261121	391666
40001	261128	391660
40002	261134	391653
40003	261141	391647
40004	261148	391640
40005	261155	391634
40006	261161	391628
40007	261168	391622
40008	261174	391615
40009	261181	391609
40010	261188	391603
40011	261194	391596
40012	261201	391589
40013	261207	391583
40014	261214	391576
40015	261220	391570
40016	261227	391563
40017	261234	391557
40018	261240	391550
40019	261247	391544
40020	261254	391538
40021	261260	391531
40022	261267	391525
40023	261273	391518
40024	261280	391512
40025	261286	391506
40026	261293	391499
40027	261300	391493
40028	261306	391486
40029	261313	391480
40030	261319	391473
40031	261326	391467
40032	261332	391460
40033	261339	391454
40034	261346	391448
40035	261352	391441
40036	261359	391434
40037	261365	391428
40038	261371	391421
40039	261378	391414
40040	261385	391408
40041	261391	391401
40042	261398	391395
40043	261404	391389
40044	261411	391383
40045	261418	391376
40046	261424	391370
40047	261431	391363
40048	261438	391357
40049	261444	391351
40050	261451	391344
40051	261457	391338
40052	261464	391331
40053	261471	391325
40054	261477	391319
40055	261484	391312
40056	261490	391306
40057	261497	391299
40058	261504	391293
40059	261510	391286
40060	261517	391280
40061	261523	391273
40062	261530	391267
40063	261536	391260
40064	261542	391253
40065	261549	391246
40066	261555	391240
40067	261562	391234
40068	261569	391227
40069	261575	391221
40070	261581	391214
40071	261588	391207
40072	261594	391200
40073	261601	391194
40074	261608	391188
40075	261615	391182
40076	261621	391175
40077	261627	391169
40078	261634	391162
40079	261641	391156
40080	261647	391149
40081	261654	391142
40082	261660	391136
40083	261667	391130
40084	261673	391123
40085	261680	391116
40086	261686	391109
40087	261693	391103
40088	261699	391096
40089	261705	391090
40090	261712	391083
40091	261719	391077
40092	261725	391070
40093	261732	391064
40094	261739	391058
40095	261745	391051
40096	261752	391045
40097	261758	391038
40098	261765	391032
40099	261771	391025
40100	261778	391019
40101	261784	391012
40102	261791	391006
40103	261797	390999
40104	261804	390992
40105	261810	390986
40106	261817	390980
40107	261824	390974
40108	261831	390968
40109	261838	390962
40110	261844	390955
40111	261851	390949
40112	261857	390942
40113	261864	390936
40114	261871	390929
40115	261877	390923
40116	261884	390916
40117	261890	390910
40118	261897	390904
40119	261904	390898
40120	261910	390891
40121	261917	390884
40122	261923	390878
40123	261930	390871
40124	261937	390865
40125	261943	390859
40126	261950	390852
40127	261956	390845
40128	261963	390839
40129	261969	390833
40130	261976	390826
40131	261982	390819
40132	261989	390813
40133	261996	390807
40134	262002	390800
40135	262009	390794
40136	262016	390788
40137	262023	390782
40138	262029	390776
40139	262036	390770
40140	262043	390764
40141	262050	390758
40142	262057	390751
40143	262063	390745
40144	262070	390739
40145	262076	390732
40146	262083	390726
40147	262090	390720
40148	262097	390714
40149	262103	390707
40150	262110	390701
40151	262117	390695
40152	262123	390688
40153	262130	390682
40154	262137	390675
40155	262144	390670
40156	262150	390663
40157	262156	390656
40158	262163	390650
40159	262169	390643
40160	262176	390637
40161	262183	390631
40162	262189	390624
40163	262196	390617
40164	262202	390611
40165	262209	390605
40166	262216	390599
40167	262222	390592
40168	262229	390586
40169	262236	390580
40170	262243	390573
40171	262249	390567
40172	262256	390560
40173	262263	390555
40174	262269	390548
40175	262276	390542
40176	262283	390535
40177	262289	390529
40178	262295	390522
40179	262302	390515
40180	262309	390509
40181	262315	390502
40182	262322	390496
40183	262328	390490
40184	262335	390483
40185	262341	390476
40186	262348	390470
40187	262354	390463
40188	262361	390457
40189	262367	390451
40190	262374	390445
40191	262381	390438
40192	262387	390432
40193	262394	390425
40194	262400	390418
40195	262407	390411
40196	262413	390404
40197	262420	390398
40198	262426	390392
40199	262433	390385
40200	262440	390379
40201	262446	390373
40202	262453	390366
40203	262459	390360
40204	262466	390354
40205	262473	390347
40206	262479	390341
40207	262486	390334
40208	262493	390328
40209	262499	390322
40210	262505	390314
40211	262512	390308
40212	262519	390302
40213	262526	390296
40214	262533	390290
40215	262539	390284
40216	262546	390278
40217	262553	390271
40218	262559	390265
40219	262566	390258
40220	262572	390252
40221	262579	390245
40222	262585	390238
40223	262591	390231
40224	262597	390224
40225	262604	390217
40226	262610	390211
40227	262616	390204
40228	262623	390197
40229	262629	390190
40230	262635	390183
40231	262641	390176
40232	262648	390169
40233	262654	390163
40234	262660	390156
40235	262667	390149
40236	262673	390142
40237	262679	390135
40238	262686	390128
40239	262692	390121
40240	262698	390114
40241	262704	390107
40242	262711	390101
40243	262717	390094
40244	262724	390088
40245	262730	390081
40246	262737	390074
40247	262743	390067
40248	262750	390061
40249	262756	390054
40250	262762	390046
40251	262768	390040
40252	262775	390033
40253	262781	390026
40254	262787	390020
40255	262794	390013
40256	262800	390006
40257	262806	389999
40258	262813	389992
40259	262819	389986
40260	262825	389979
40261	262832	389972
40262	262838	389966
40263	262845	389959
40264	262851	389952
40265	262857	389945
40266	262864	389938
40267	262870	389932
40268	262877	389925
40269	262883	389918
40270	262890	389912
40271	262896	389905
40272	262902	389898
40273	262909	389892
40274	262915	389885
40275	262921	389878
40276	262928	389871
40277	262935	389865
40278	262941	389859
40279	262948	389852
40280	262954	389845
40281	262960	389839
40282	262967	389832
40283	262973	389825
40284	262980	389819
40285	262987	389813
40286	262993	389805
40287	262999	389799
40288	263005	389792
40289	263012	389785
40290	263018	389778
40291	263024	389771
40292	263031	389764
40293	263037	389758
40294	263044	389752
40295	263050	389745
40296	263056	389738
40297	263063	389731
40298	263069	389724
40299	263075	389717
40300	263082	389711
40301	263088	389704
40302	263094	389697
40303	263101	389691
40304	263107	389684
40305	263114	389677
40306	263120	389670
40307	263126	389663
40308	263133	389657
40309	263139	389649
40310	263146	389643
40311	263152	389636
40312	263158	389629
40313	263164	389622
40314	263171	389616
40315	263177	389609
40316	263183	389602
40317	263190	389595
40318	263196	389588
40319	263202	389582
40320	263209	389575
40321	263215	389568
40322	263222	389562
40323	263228	389555
40324	263234	389548
40325	263241	389541
40326	263247	389535
40327	263254	389528
40328	263260	389521
40329	263266	389514
40330	263273	389507
40331	263279	389501
40332	263285	389494
40333	263292	389487
40334	263298	389481
40335	263305	389474
40336	263311	389467
40337	263318	389461
40338	263324	389454
40339	263331	389448
40340	263337	389441
40341	263343	389434
40342	263350	389428
40343	263357	389421
40344	263363	389414
40345	263369	389408
40346	263376	389401
40347	263382	389394
40348	263388	389387
40349	263395	389381
40350	263401	389374
40351	263408	389368
40352	263414	389361
40353	263421	389354
40354	263427	389347
40355	263433	389340
40356	263439	389333
40357	263446	389327
40358	263452	389320
40359	263458	389313
40360	263465	389306
40361	263471	389299
40362	263478	389293
40363	263484	389286
40364	263490	389279
40365	263496	389272
40366	263503	389265
40367	263509	389258
40368	263515	389252
40369	263522	389245
40370	263528	389238
40371	263534	389231
40372	263541	389224
40373	263547	389218
40374	263554	389212
40375	263560	389205
40376	263567	389198
40377	263573	389191
40378	263580	389185
40379	263586	389178
40380	263592	389171
40381	263599	389165
40382	263605	389158
40383	263612	389151
40384	263618	389144
40385	263624	389138
40386	263631	389131
40387	263637	389123
40388	263643	389117
40389	263649	389110
40390	263656	389103
40391	263663	389097
40392	263669	389091
40393	263675	389083
40394	263681	389076
40395	263688	389069
40396	263694	389063
40397	263701	389057
40398	263707	389050
40399	263714	389044
40400	263720	389037
40401	263727	389030
40402	263733	389023
40403	263739	389017
40404	263746	389010
40405	263752	389003
40406	263758	388996
40407	263765	388990
40408	263771	388982
40409	263777	388975
40410	263784	388969
40411	263790	388962
40412	263796	388955
40413	263803	388949
40414	263809	388942
40415	263816	388936
40416	263822	388929
40417	263829	388922
40418	263835	388916
40419	263842	388909
40420	263848	388903
40421	263855	388896
40422	263861	388889
40423	263867	388882
40424	263874	388876
40425	263881	388870
40426	263887	388863
40427	263893	388856
40428	263900	388849
40429	263906	388842
40430	263912	388835
40431	263918	388828
40432	263925	388821
40433	263931	388815
40434	263937	388808
40435	263943	388801
40436	263950	388794
40437	263956	388787
40438	263963	388780
40439	263969	388773
40440	263975	388766
40441	263981	388760
40442	263988	388753
40443	263994	388746
40444	264001	388740
40445	264007	388733
40446	264014	388726
40447	264020	388720
40448	264026	388713
40449	264033	388707
40450	264039	388700
40451	264046	388693
40452	264052	388686
40453	264058	388679
40454	264065	388672
40455	264071	388666
40456	264078	388659
40457	264084	388653
40458	264091	388646
40459	264097	388639
40460	264104	388633
40461	264110	388626
40462	264116	388619
40463	264123	388613
40464	264129	388606
40465	264136	388599
40466	264142	388593
40467	264148	388586
40468	264154	388579
40469	264161	388572
40470	264167	388565
40471	264173	388558
40472	264180	388551
40473	264186	388544
40474	264192	388537
40475	264198	388530
40476	264205	388523
40477	264211	388516
40478	264217	388509
40479	264224	388503
40480	264230	388496
40481	264236	388489
40482	264243	388483
40483	264249	388476
40484	264256	388470
40485	264262	388463
40486	264268	388456
40487	264275	388449
40488	264281	388442
40489	264287	388435
40490	264294	388428
40491	264300	388421
40492	264306	388415
40493	264312	388408
40494	264318	388401
40495	264325	388394
40496	264331	388387
40497	264338	388381
40498	264344	388374
40499	264351	388368
40500	264357	388361
40501	264364	388354
40502	264370	388348
40503	264377	388341
40504	264383	388334
40505	264389	388327
40506	264396	388321
40507	264402	388314
40508	264409	388307
40509	264415	388300
40510	264422	388294
40511	264428	388287
40512	264434	388281
40513	264441	388275
40514	264447	388268
40515	264454	388262
40516	264461	388255
40517	264467	388249
40518	264474	388242
40519	264480	388235
40520	264487	388229
40521	264494	388223
40522	264500	388216
40523	264507	388210
40524	264514	388204
40525	264520	388198
40526	264527	388190
40527	264533	388184
40528	264539	388177
40529	264546	388171
40530	264553	388165
40531	264560	388159
40532	264566	388152
40533	264573	388146
40534	264580	388140
40535	264587	388134
40536	264593	388127
40537	264600	388121
40538	264606	388114
40539	264613	388108
40540	264620	388102
40541	264627	388096
40542	264633	388090
40543	264640	388083
40544	264646	388077
40545	264653	388070
40546	264660	388064
40547	264666	388057
40548	264673	388051
40549	264680	388045
40550	264686	388038
40551	264693	388032
40552	264699	388025
40553	264706	388018
40554	264713	388012
40555	264719	388006
40556	264725	387999
40557	264732	387993
40558	264738	387986
40559	264745	387979
40560	264751	387973
40561	264758	387967
40562	264765	387961
40563	264772	387955
40564	264778	387948
40565	264785	387942
40566	264791	387935
40567	264798	387929
40568	264805	387923
40569	264812	387917
40570	264818	387910
40571	264825	387903
40572	264831	387897
40573	264838	387891
40574	264844	387884
40575	264851	387877
40576	264857	387871
40577	264864	387864
40578	264870	387858
40579	264877	387851
40580	264884	387845
40581	264890	387838
40582	264897	387832
40583	264904	387826
40584	264910	387819
40585	264917	387813
40586	264924	387807
40587	264930	387800
40588	264937	387795
40589	264944	387789
40590	264950	387782
40591	264957	387776
40592	264964	387770
40593	264971	387764
40594	264978	387758
40595	264984	387751
40596	264990	387744
40597	264997	387737
40598	265004	387731
40599	265010	387725
40600	265017	387718
40601	265024	387712
40602	265030	387706
40603	265037	387699
40604	265044	387693
40605	265050	387687
40606	265057	387680
40607	265063	387674
40608	265070	387667
40609	265076	387660
40610	265083	387654
40611	265089	387647
40612	265096	387640
40613	265102	387634
40614	265109	387628
40615	265115	387621
40616	265122	387615
40617	265129	387609
40618	265136	387603
40619	265143	387597
40620	265150	387591
40621	265156	387584
40622	265162	387577
40623	265169	387571
40624	265176	387565
40625	265182	387558
40626	265188	387551
40627	265195	387545
40628	265201	387538
40629	265208	387531
40630	265214	387524
40631	265221	387518
40632	265228	387512
40633	265234	387505
40634	265241	387499
40635	265247	387492
40636	265254	387486
40637	265261	387481
40638	265268	387475
40639	265275	387468
40640	265281	387462
40641	265288	387456
40642	265295	387450
40643	265302	387444
40644	265308	387437
40645	265315	387431
40646	265322	387425
40647	265328	387418
40648	265334	387411
40649	265341	387405
40650	265348	387398
40651	265354	387392
40652	265361	387386
40653	265368	387380
40654	265374	387373
40655	265381	387366
40656	265387	387360
40657	265394	387353
40658	265401	387347
40659	265407	387341
40660	265414	387334
40661	265421	387328
40662	265427	387321
40663	265433	387314
40664	265440	387308
40665	265447	387302
40666	265453	387296
40667	265460	387289
40668	265466	387282
40669	265473	387276
40670	265479	387269
40671	265485	387262
40672	265492	387256
40673	265499	387249
40674	265505	387242
40675	265512	387236
40676	265518	387230
40677	265525	387224
40678	265532	387217
40679	265538	387211
40680	265545	387205
40681	265552	387198
40682	265558	387191
40683	265565	387185
40684	265571	387179
40685	265578	387173
40686	265585	387166
40687	265591	387160
40688	265598	387153
40689	265605	387147
40690	265612	387141
40691	265618	387135
40692	265625	387129
40693	265632	387123
40694	265639	387116
40695	265645	387110
40696	265651	387103
40697	265658	387097
40698	265665	387090
40699	265671	387084
40700	265677	387077
40701	265684	387071
40702	265691	387064
40703	265697	387057
40704	265703	387050
40705	265710	387044
40706	265717	387038
40707	265724	387032
40708	265730	387025
40709	265736	387018
40710	265743	387012
40711	265749	387005
40712	265756	386998
40713	265762	386992
40714	265769	386986
40715	265776	386979
40716	265782	386973
40717	265788	386966
40718	265795	386959
40719	265801	386953
40720	265808	386947
40721	265815	386940
40722	265821	386933
40723	265828	386927
40724	265834	386921
40725	265841	386914
40726	265847	386907
40727	265854	386901
40728	265861	386895
40729	265867	386888
40730	265874	386882
40731	265881	386876
40732	265887	386869
40733	265894	386863
40734	265900	386856
40735	265907	386850
40736	265913	386843
40737	265920	386837
40738	265926	386830
40739	265933	386823
40740	265939	386817
40741	265946	386810
40742	265952	386804
40743	265959	386798
40744	265966	386792
40745	265973	386785
40746	265979	386779
40747	265986	386773
40748	265993	386766
40749	265999	386760
40750	266006	386753
40751	266012	386747
40752	266019	386740
40753	266025	386734
40754	266032	386727
40755	266038	386721
40756	266045	386714
40757	266051	386707
40758	266058	386701
40759	266064	386694
40760	266071	386688
40761	266077	386681
40762	266084	386675
40763	266091	386669
40764	266097	386662
40765	266103	386655
40766	266110	386648
40767	266117	386642
40768	266123	386635
40769	266130	386629
40770	266136	386623
40771	266143	386616
40772	266149	386610
40773	266156	386604
40774	266163	386597
40775	266170	386591
40776	266176	386585
40777	266183	386578
40778	266190	386572
40779	266196	386566
40780	266203	386559
40781	266209	386552
40782	266215	386546
40783	266222	386539
40784	266229	386533
40785	266235	386526
40786	266241	386519
40787	266248	386513
40788	266255	386506
40789	266261	386500
40790	266267	386493
40791	266274	386487
40792	266280	386480
40793	266287	386473
40794	266293	386467
40795	266300	386461
40796	266307	386454
40797	266313	386448
40798	266320	386441
40799	266326	386435
40800	266333	386428
40801	266340	386422
40802	266346	386415
40803	266353	386410
40804	266360	386403
40805	266366	386396
40806	266373	386390
40807	266379	386383
40808	266386	386377
40809	266393	386371
40810	266399	386364
40811	266406	386358
40812	266413	386352
40813	266420	386346
40814	266426	386340
40815	266433	386333
40816	266439	386327
40817	266446	386320
40818	266453	386314
40819	266459	386308
40820	266466	386302
40821	266473	386295
40822	266479	386288
40823	266485	386281
40824	266492	386275
40825	266498	386268
40826	266505	386262
40827	266512	386255
40828	266518	386249
40829	266525	386243
40830	266532	386237
40831	266539	386231
40832	266546	386225
40833	266552	386219
40834	266559	386212
40835	266566	386206
40836	266572	386200
40837	266579	386193
40838	266585	386186
40839	266592	386181
40840	266599	386174
40841	266606	386168
40842	266612	386161
40843	266619	386155
40844	266625	386148
40845	266632	386141
40846	266638	386135
40847	266645	386128
40848	266651	386121
40849	266658	386115
40850	266664	386109
40851	266671	386102
40852	266677	386096
40853	266684	386089
40854	266691	386083
40855	266697	386077
40856	266704	386070
40857	266710	386063
40858	266717	386057
40859	266723	386051
40860	266730	386044
40861	266736	386038
40862	266743	386031
40863	266750	386025
40864	266756	386018
40865	266762	386011
40866	266769	386004
40867	266775	385998
40868	266782	385992
40869	266789	385986
40870	266795	385979
40871	266802	385972
40872	266808	385966
40873	266815	385959
40874	266822	385953
40875	266828	385946
40876	266834	385939
40877	266841	385933
40878	266847	385926
40879	266854	385920
40880	266860	385913
40881	266866	385906
40882	266873	385900
40883	266879	385893
40884	266886	385886
40885	266892	385880
40886	266899	385874
40887	266906	385867
40888	266912	385861
40889	266919	385854
40890	266925	385847
40891	266931	385840
40892	266938	385834
40893	266944	385827
40894	266951	385820
40895	266957	385814
40896	266964	385807
40897	266970	385801
40898	266977	385794
40899	266983	385788
40900	266989	385781
40901	266996	385774
40902	267003	385768
40903	267010	385762
40904	267016	385755
40905	267023	385749
40906	267029	385742
40907	267035	385735
40908	267042	385728
40909	267048	385722
40910	267054	385715
40911	267061	385709
40912	267067	385702
40913	267074	385695
40914	267080	385688
40915	267087	385682
40916	267093	385675
40917	267100	385669
40918	267106	385662
40919	267113	385656
40920	267119	385649
40921	267126	385642
40922	267132	385636
40923	267139	385630
40924	267145	385623
40925	267152	385616
40926	267158	385610
40927	267164	385602
40928	267171	385596
40929	267178	385590
40930	267184	385584
40931	267191	385577
40932	267197	385571
40933	267203	385563
40934	267210	385556
40935	267216	385549
40936	267222	385543
40937	267229	385536
40938	267236	385530
40939	267242	385524
40940	267249	385517
40941	267255	385510
40942	267261	385503
40943	267268	385497
40944	267275	385491
40945	267281	385484
40946	267288	385478
40947	267295	385472
40948	267302	385466
40949	267308	385459
40950	267315	385453
40951	267322	385447
40952	267328	385441
40953	267335	385434
40954	267341	385427
40955	267347	385420
40956	267354	385414
40957	267360	385407
40958	267367	385400
40959	267373	385394
40960	267380	385387
40961	267386	385381
40962	267393	385374
40963	267400	385368
40964	267406	385361
40965	267412	385354
40966	267418	385347
40967	267425	385341
40968	267431	385334
40969	267438	385327
40970	267444	385320
40971	267451	385314
40972	267457	385307
40973	267463	385300
40974	267470	385294
40975	267477	385288
40976	267483	385281
40977	267490	385275
40978	267496	385268
40979	267503	385262
40980	267509	385255
40981	267515	385248
40982	267522	385242
40983	267528	385235
40984	267535	385228
40985	267541	385222
40986	267548	385215
40987	267555	385209
40988	267561	385202
40989	267568	385196
40990	267574	385190
40991	267581	385183
40992	267588	385177
40993	267594	385170
40994	267600	385163
40995	267607	385157
40996	267614	385151
40997	267620	385144
40998	267627	385138
40999	267633	385131
41000	267640	385124
41001	267647	385118
41002	267654	385113
41003	267660	385106
41004	267667	385100
41005	267674	385093
41006	267680	385087
41007	267686	385080
41008	267693	385074
41009	267699	385067
41010	267706	385061
41011	267713	385055
41012	267720	385048
41013	267726	385042
41014	267733	385035
41015	267739	385029
41016	267746	385023
41017	267753	385017
41018	267760	385010
41019	267766	385004
41020	267773	384998
41021	267780	384992
41022	267786	384985
41023	267793	384979
41024	267799	384972
41025	267806	384966
41026	267813	384960
41027	267820	384953
41028	267826	384947
41029	267833	384941
41030	267840	384935
41031	267847	384928
41032	267853	384923
41033	267860	384916
41034	267867	384910
41035	267873	384903
41036	267880	384897
41037	267887	384891
41038	267893	384884
41039	267899	384877
41040	267906	384870
41041	267913	384864
41042	267919	384858
41043	267925	384851
41044	267932	384845
41045	267939	384839
41046	267946	384833
41047	267953	384826
41048	267959	384820
41049	267966	384813
41050	267973	384807
41051	267979	384801
41052	267985	384794
41053	267992	384787
41054	267999	384781
41055	268005	384775
41056	268012	384768
41057	268018	384762
41058	268025	384756
41059	268032	384750
41060	268039	384743
41061	268045	384737
41062	268052	384730
41063	268058	384724
41064	268065	384717
41065	268071	384710
41066	268078	384704
41067	268084	384697
41068	268091	384691
41069	268098	384685
41070	268104	384679
41071	268111	384672
41072	268118	384666
41073	268124	384659
41074	268131	384653
41075	268138	384647
41076	268144	384641
41077	268151	384634
41078	268158	384628
41079	268164	384621
41080	268171	384615
41081	268177	384608
41082	268184	384602
41083	268191	384596
41084	268197	384589
41085	268204	384583
41086	268210	384576
41087	268217	384569
41088	268223	384563
41089	268230	384557
41090	268237	384551
41091	268243	384544
41092	268250	384538
41093	268257	384532
41094	268263	384525
41095	268269	384518
41096	268276	384511
41097	268282	384505
41098	268289	384498
41099	268296	384492
41100	268302	384485
41101	268309	384479
41102	268315	384472
41103	268322	384466
41104	268329	384460
41105	268335	384453
41106	268342	384447
41107	268348	384440
41108	268355	384434
41109	268362	384428
41110	268369	384422
41111	268375	384416
41112	268382	384409
41113	268388	384402
41114	268395	384396
41115	268401	384389
41116	268408	384384
41117	268415	384377
41118	268421	384371
41119	268428	384364
41120	268434	384357
41121	268440	384350
41122	268447	384343
41123	268453	384337
41124	268460	384330
41125	268466	384323
41126	268473	384317
41127	268479	384310
41128	268486	384304
41129	268493	384298
41130	268499	384292
41131	268506	384285
