iter	RMSE
36013	0.03706522743
36014	0.03706455301
36015	0.03706400294
36016	0.03706357136
36017	0.03706301542
36018	0.03706255164
36019	0.03706220929
36020	0.0370617572
36021	0.03706120123
36022	0.03706075938
36023	0.03706040823
36024	0.03706017267
36025	0.03705963131
36026	0.03705887778
36027	0.03705824421
36028	0.03705767356
36029	0.03705679561
36030	0.03705621762
36031	0.03705558255
36032	0.0370548626
36033	0.03705422896
36034	0.03705381337
36035	0.03705357776
36036	0.0370530524
36037	0.03705279777
36038	0.03705229874
36039	0.03705164165
36040	0.03705136505
36041	0.03705082064
36042	0.03705045915
36043	0.03705020596
36044	0.0370494259
36045	0.03704844238
36046	0.03704819356
36047	0.03704782034
36048	0.03704727295
36049	0.03704666407
36050	0.03704587808
36051	0.03704561022
36052	0.0370447393
36053	0.03704431482
36054	0.03704382446
36055	0.0370431233
36056	0.0370427837
36057	0.03704235041
36058	0.03704196835
36059	0.03704172388
36060	0.03704140622
36061	0.03704091582
36062	0.03704046055
36063	0.03704011068
36064	0.03703933479
36065	0.03703880484
36066	0.03703820021
36067	0.03703759997
36068	0.03703694555
36069	0.03703636724
36070	0.03703571719
36071	0.03703512862
36072	0.037034909
36073	0.03703388849
36074	0.03703367179
36075	0.03703300266
36076	0.03703214756
36077	0.03703171268
36078	0.03703144618
36079	0.03703069794
36080	0.03702995992
36081	0.03702944741
36082	0.03702918529
36083	0.03702845018
36084	0.03702786296
36085	0.03702709121
36086	0.03702646589
36087	0.03702611295
36088	0.03702573804
36089	0.03702527673
36090	0.03702478904
36091	0.03702448149
36092	0.03702414904
36093	0.03702361594
36094	0.0370229891
36095	0.03702252921
36096	0.03702220846
36097	0.03702182033
36098	0.03702117295
36099	0.03702064713
36100	0.03702004807
36101	0.03701965406
36102	0.03701919706
36103	0.03701859797
36104	0.0370180809
36105	0.03701773375
36106	0.03701691345
36107	0.0370164403
36108	0.03701585582
36109	0.03701516292
36110	0.03701491242
36111	0.03701411111
36112	0.0370135134
36113	0.03701281167
36114	0.03701243956
36115	0.03701172316
36116	0.03701116644
36117	0.03701075769
36118	0.03701029618
36119	0.03700973358
36120	0.03700896878
36121	0.03700825964
36122	0.03700789041
36123	0.03700707429
36124	0.03700679882
36125	0.03700646768
36126	0.03700605594
36127	0.03700527787
36128	0.03700454082
36129	0.03700403235
36130	0.0370033451
36131	0.0370029553
36132	0.03700256258
36133	0.03700183573
36134	0.03700142394
36135	0.03700090077
36136	0.03700034682
36137	0.03699998337
36138	0.03699959648
36139	0.03699895311
36140	0.03699856473
36141	0.03699786272
36142	0.0369974802
36143	0.03699706103
36144	0.03699614794
36145	0.0369958548
36146	0.03699558365
36147	0.03699516007
36148	0.03699466906
36149	0.03699403586
36150	0.0369936489
36151	0.03699302888
36152	0.0369924924
36153	0.03699199696
36154	0.03699154988
36155	0.03699123179
36156	0.03699088438
36157	0.03699049885
36158	0.03698974245
36159	0.03698923964
36160	0.03698843923
36161	0.03698786603
36162	0.03698743503
36163	0.03698676799
36164	0.03698619477
36165	0.03698572416
36166	0.0369853855
36167	0.03698484011
36168	0.03698452929
36169	0.03698396483
36170	0.03698316724
36171	0.03698258077
36172	0.03698164385
36173	0.03698084328
36174	0.03698032422
36175	0.03697973477
36176	0.03697928021
36177	0.03697864821
36178	0.03697810273
36179	0.03697735633
36180	0.03697675364
36181	0.0369763313
36182	0.03697602775
36183	0.03697524905
36184	0.03697446007
36185	0.03697359335
36186	0.0369728454
36187	0.0369719845
36188	0.03697156798
36189	0.03697108692
36190	0.03697052959
36191	0.03696997811
36192	0.0369695161
36193	0.03696893674
36194	0.03696833391
36195	0.03696800682
36196	0.03696756678
36197	0.03696678351
36198	0.03696627158
36199	0.03696576698
36200	0.03696543547
36201	0.03696460668
36202	0.0369639979
36203	0.03696332897
36204	0.03696320868
36205	0.03696269084
36206	0.03696216566
36207	0.03696158031
36208	0.03696111233
36209	0.03696045509
36210	0.03695977142
36211	0.036959277
36212	0.03695864614
36213	0.03695809008
36214	0.03695722004
36215	0.03695682096
36216	0.03695600078
36217	0.03695563543
36218	0.03695466262
36219	0.0369538688
36220	0.03695353718
36221	0.03695299425
36222	0.03695245866
36223	0.03695184382
36224	0.03695140799
36225	0.03695032794
36226	0.03694993906
36227	0.03694896316
36228	0.03694843191
36229	0.03694804301
36230	0.03694753523
36231	0.03694715072
36232	0.0369463538
36233	0.03694573152
36234	0.03694505785
36235	0.03694443995
36236	0.03694381177
36237	0.03694336704
36238	0.03694269187
36239	0.03694249812
36240	0.03694189779
36241	0.0369414912
36242	0.03694120204
36243	0.03694087764
36244	0.03694024499
36245	0.03693976059
36246	0.03693911178
36247	0.03693876828
36248	0.03693842625
36249	0.03693759391
36250	0.03693692304
36251	0.03693641804
36252	0.0369358411
36253	0.03693540068
36254	0.03693471068
36255	0.03693437008
36256	0.03693379017
36257	0.03693327485
36258	0.03693281091
36259	0.03693200047
36260	0.03693157616
36261	0.03693113128
36262	0.03693090664
36263	0.03693022537
36264	0.03692968797
36265	0.0369289127
36266	0.03692817413
36267	0.03692762055
36268	0.03692725346
36269	0.03692674686
36270	0.03692626521
36271	0.03692575419
36272	0.03692514184
36273	0.03692479528
36274	0.0369240904
36275	0.03692362487
36276	0.0369233297
36277	0.03692283332
36278	0.03692216512
36279	0.03692155418
36280	0.03692106072
36281	0.03692024561
36282	0.03691966401
36283	0.03691908975
36284	0.03691823494
36285	0.03691779431
36286	0.0369173243
36287	0.03691686016
36288	0.0369160905
36289	0.03691565719
36290	0.03691514162
36291	0.0369145144
36292	0.03691425588
36293	0.03691386367
36294	0.03691326288
36295	0.03691298524
36296	0.03691222431
36297	0.03691176158
36298	0.03691132381
36299	0.03691103294
36300	0.03691045561
36301	0.0369099238
36302	0.03690925683
36303	0.03690879259
36304	0.03690845909
36305	0.03690797868
36306	0.03690747035
36307	0.03690679893
36308	0.03690596
36309	0.03690558681
36310	0.03690508873
36311	0.03690457154
36312	0.03690415866
36313	0.03690364146
36314	0.03690294646
36315	0.03690247479
36316	0.03690168867
36317	0.03690077615
36318	0.03690018396
36319	0.03689990476
36320	0.03689935223
36321	0.03689907743
36322	0.03689877912
36323	0.03689830592
36324	0.03689771075
36325	0.03689720669
36326	0.03689665853
36327	0.03689598103
36328	0.03689547694
36329	0.03689512863
36330	0.03689444522
36331	0.03689406016
36332	0.03689371477
36333	0.03689287261
36334	0.03689230969
36335	0.03689172177
36336	0.03689137342
36337	0.03689099568
36338	0.03689065467
36339	0.03689026663
36340	0.03688974923
36341	0.03688914951
36342	0.0368883925
36343	0.03688741057
36344	0.03688671673
36345	0.03688621839
36346	0.0368857127
36347	0.036885207
36348	0.03688467483
36349	0.03688424115
36350	0.03688377365
36351	0.036883412
36352	0.03688302535
36353	0.03688261371
36354	0.03688219618
36355	0.03688156546
36356	0.0368808127
36357	0.0368804966
36358	0.03688016579
36359	0.03687933508
36360	0.03687850288
36361	0.03687808824
36362	0.03687762949
36363	0.0368771869
36364	0.03687669873
36365	0.03687603998
36366	0.03687568414
36367	0.03687489009
36368	0.03687454011
36369	0.03687417396
36370	0.03687374456
36371	0.03687339458
36372	0.0368726093
36373	0.03687196813
36374	0.03687134606
36375	0.0368710534
36376	0.0368704725
36377	0.0368697151
36378	0.03686897534
36379	0.03686852089
36380	0.03686816056
36381	0.03686775022
36382	0.03686719867
36383	0.0368668148
36384	0.03686638238
36385	0.03686598967
36386	0.03686566608
36387	0.03686512481
36388	0.03686468354
36389	0.03686426287
36390	0.03686384366
36391	0.03686349358
36392	0.03686272133
36393	0.0368622006
36394	0.03686198584
36395	0.03686141215
36396	0.03686097819
36397	0.03686039272
36398	0.03685972632
36399	0.03685896723
36400	0.03685858768
36401	0.03685803159
36402	0.03685726511
36403	0.03685685465
36404	0.03685619261
36405	0.0368555997
36406	0.03685520246
36407	0.03685480669
36408	0.0368543344
36409	0.03685351635
36410	0.03685285571
36411	0.03685219948
36412	0.03685146967
36413	0.03685086344
36414	0.03685024543
36415	0.03685000264
36416	0.03684963183
36417	0.03684919479
36418	0.03684885782
36419	0.03684839428
36420	0.03684812058
36421	0.03684760848
36422	0.03684699483
36423	0.03684646799
36424	0.03684605152
36425	0.03684543343
36426	0.03684487567
36427	0.03684416337
36428	0.03684345547
36429	0.03684256801
36430	0.03684205141
36431	0.03684173939
36432	0.03684098435
36433	0.03684056046
36434	0.03684015128
36435	0.03683981717
36436	0.03683943742
36437	0.03683876623
36438	0.0368384954
36439	0.0368378919
36440	0.03683725159
36441	0.03683684679
36442	0.0368363154
36443	0.03683590323
36444	0.03683511274
36445	0.03683462695
36446	0.03683424863
36447	0.03683388207
36448	0.03683355084
36449	0.03683306945
36450	0.03683263664
36451	0.03683224062
36452	0.03683173272
36453	0.03683145447
36454	0.03683095539
36455	0.03683031349
36456	0.03682995573
36457	0.03682968924
36458	0.03682899579
36459	0.03682861446
36460	0.03682798577
36461	0.03682763829
36462	0.03682692713
36463	0.03682659732
36464	0.03682606724
36465	0.03682549447
36466	0.03682509101
36467	0.0368245565
36468	0.03682414273
36469	0.03682375988
36470	0.03682296912
36471	0.03682237273
36472	0.03682159079
36473	0.03682119171
36474	0.03682053638
36475	0.03682015055
36476	0.03681942599
36477	0.03681914765
36478	0.03681857918
36479	0.03681774855
36480	0.03681727726
36481	0.03681664838
36482	0.03681629196
36483	0.03681576027
36484	0.03681539795
36485	0.036814825
36486	0.03681414747
36487	0.0368137763
36488	0.0368131886
36489	0.03681267601
36490	0.03681225769
36491	0.03681193068
36492	0.0368111603
36493	0.03681057108
36494	0.03681003194
36495	0.03680951489
36496	0.0368086104
36497	0.03680779428
36498	0.03680740978
36499	0.03680701497
36500	0.03680650524
36501	0.03680620323
36502	0.03680584671
36503	0.03680549461
36504	0.03680483753
36505	0.03680455318
36506	0.03680393292
36507	0.03680337748
36508	0.03680301062
36509	0.03680241538
36510	0.03680200578
36511	0.03680171257
36512	0.03680081968
36513	0.03680032165
36514	0.03679971606
36515	0.03679901025
36516	0.03679879954
36517	0.03679828528
36518	0.03679772385
36519	0.03679721842
36520	0.03679656709
36521	0.03679624436
36522	0.03679570944
36523	0.03679518924
36524	0.03679443618
36525	0.03679409429
36526	0.03679356817
36527	0.03679321447
36528	0.03679248349
36529	0.03679176133
36530	0.03679093894
36531	0.0367904113
36532	0.03679009148
36533	0.03678984386
36534	0.03678944002
36535	0.0367888593
36536	0.03678843333
36537	0.03678801768
36538	0.03678746495
36539	0.03678685472
36540	0.03678662625
36541	0.03678588334
36542	0.03678508735
36543	0.03678472178
36544	0.03678400094
36545	0.0367836501
36546	0.03678345699
36547	0.03678280542
36548	0.03678238086
36549	0.03678181624
36550	0.03678095825
36551	0.0367802108
36552	0.03677985698
36553	0.03677940142
36554	0.03677901368
36555	0.03677862593
36556	0.03677829421
36557	0.03677780472
36558	0.03677719286
36559	0.03677677413
36560	0.03677609148
36561	0.03677557985
36562	0.0367752938
36563	0.03677485588
36564	0.03677439437
36565	0.03677393874
36566	0.03677312038
36567	0.03677239784
36568	0.03677193187
36569	0.03677169004
36570	0.03677139954
36571	0.03677080821
36572	0.0367704248
36573	0.03676989982
36574	0.03676938811
36575	0.0367691728
36576	0.03676881592
36577	0.03676860651
36578	0.0367679178
36579	0.03676750929
36580	0.03676708308
36581	0.03676673798
36582	0.036766356
36583	0.03676570855
36584	0.03676490032
36585	0.03676439149
36586	0.03676380005
36587	0.03676346819
36588	0.03676303013
36589	0.03676241802
36590	0.03676165397
36591	0.03676095333
36592	0.03676055507
36593	0.03675996947
36594	0.03675929978
36595	0.036758605
36596	0.03675813738
36597	0.03675758272
36598	0.03675716377
36599	0.03675652648
36600	0.03675592606
36601	0.03675537284
36602	0.03675460127
36603	0.0367542531
36604	0.03675388575
36605	0.0367532189
36606	0.03675278957
36607	0.03675228499
36608	0.03675193532
36609	0.0367516491
36610	0.03675089368
36611	0.0367501707
36612	0.03674949936
36613	0.03674884276
36614	0.03674848863
36615	0.03674784381
36616	0.03674709717
36617	0.03674647151
36618	0.0367460244
36619	0.03674533232
36620	0.03674439378
36621	0.03674398206
36622	0.03674322353
36623	0.03674258158
36624	0.03674208424
36625	0.03674152343
36626	0.03674109839
36627	0.03674083865
36628	0.03674041655
36629	0.03673987195
36630	0.03673943952
36631	0.03673894066
36632	0.03673842261
36633	0.03673812447
36634	0.03673781009
36635	0.03673754884
36636	0.03673717394
36637	0.03673668391
36638	0.03673607136
36639	0.03673561378
36640	0.03673516506
36641	0.03673451706
36642	0.03673427202
36643	0.03673389266
36644	0.03673316935
36645	0.03673259513
36646	0.03673210946
36647	0.03673135364
36648	0.036730803
36649	0.03673020955
36650	0.03672925144
36651	0.03672880559
36652	0.03672818405
36653	0.03672779134
36654	0.03672720226
36655	0.03672673424
36656	0.0367262293
36657	0.03672562691
36658	0.03672513673
36659	0.03672420949
36660	0.03672389794
36661	0.03672346384
36662	0.03672301497
36663	0.0367226857
36664	0.03672223534
36665	0.03672182484
36666	0.03672119875
36667	0.03672097135
36668	0.03672064058
36669	0.03672024779
36670	0.03671959066
36671	0.03671901327
36672	0.03671835169
36673	0.03671783926
36674	0.03671733125
36675	0.03671645255
36676	0.03671581012
36677	0.03671516178
36678	0.03671450752
36679	0.0367140866
36680	0.0367135741
36681	0.03671307637
36682	0.03671255647
36683	0.03671190217
36684	0.03671147383
36685	0.03671095539
36686	0.03671061124
36687	0.03671012233
36688	0.03670942514
36689	0.03670869101
36690	0.03670821389
36691	0.03670776188
36692	0.03670735565
36693	0.03670662148
36694	0.03670577355
36695	0.03670509105
36696	0.03670429626
36697	0.03670326951
36698	0.03670261208
36699	0.03670206249
36700	0.0367014863
36701	0.03670053039
36702	0.03669981973
36703	0.03669930851
36704	0.03669906767
36705	0.0366983097
36706	0.03669764627
36707	0.03669711581
36708	0.03669679665
36709	0.03669601498
36710	0.03669546086
36711	0.03669491707
36712	0.03669451218
36713	0.03669405113
36714	0.03669347925
36715	0.0366929044
36716	0.03669241673
36717	0.03669169852
36718	0.03669128768
36719	0.03669077487
36720	0.03669009505
36721	0.03668964872
36722	0.03668905903
36723	0.03668844125
36724	0.03668804664
36725	0.03668736825
36726	0.03668653612
36727	0.03668624052
36728	0.03668585179
36729	0.03668546897
36730	0.036684826
36731	0.03668395244
36732	0.03668347943
36733	0.03668265461
36734	0.03668216681
36735	0.03668165978
36736	0.03668123848
36737	0.03668066197
36738	0.03668031161
36739	0.03668006918
36740	0.0366797543
36741	0.03667950299
36742	0.03667904766
36743	0.0366786086
36744	0.03667805717
36745	0.03667719083
36746	0.03667675026
36747	0.03667636144
36748	0.03667584546
36749	0.03667528068
36750	0.03667462866
36751	0.03667388053
36752	0.03667304367
36753	0.03667243893
36754	0.03667213138
36755	0.03667170849
36756	0.03667127969
36757	0.03667073406
36758	0.03667036735
36759	0.03666969603
36760	0.03666929677
36761	0.03666863134
36762	0.03666827348
36763	0.03666783428
36764	0.03666734185
36765	0.03666697362
36766	0.03666668082
36767	0.03666650779
36768	0.03666607597
36769	0.03666565893
36770	0.03666537942
36771	0.03666498456
36772	0.03666452758
36773	0.03666377776
36774	0.03666298947
36775	0.03666252951
36776	0.03666212574
36777	0.03666119838
36778	0.03666047808
36779	0.03666014676
36780	0.03665949152
36781	0.03665891614
36782	0.0366582727
36783	0.0366573349
36784	0.03665687782
36785	0.03665646364
36786	0.03665613524
36787	0.03665557756
36788	0.03665484531
36789	0.03665409529
36790	0.0366536293
36791	0.03665306418
36792	0.03665216323
36793	0.03665152115
36794	0.03665104477
36795	0.03665022218
36796	0.03664956528
36797	0.03664906372
36798	0.03664871751
36799	0.03664814787
36800	0.03664746578
36801	0.03664706629
36802	0.03664659872
36803	0.03664602166
36804	0.0366453632
36805	0.0366446855
36806	0.03664408621
36807	0.036643407
36808	0.03664304001
36809	0.03664251173
36810	0.03664192424
36811	0.03664150249
36812	0.03664069596
36813	0.03664015284
36814	0.03663975623
36815	0.03663928265
36816	0.03663878983
36817	0.03663828072
36818	0.03663779677
36819	0.0366373054
36820	0.03663697684
36821	0.0366362605
36822	0.03663572767
36823	0.03663534729
36824	0.03663456727
36825	0.03663435265
36826	0.03663376948
36827	0.03663343348
36828	0.03663270079
36829	0.0366321013
36830	0.03663147368
36831	0.03663121463
36832	0.0366309023
36833	0.03663040788
36834	0.03662976395
36835	0.03662896161
36836	0.03662832357
36837	0.03662755376
36838	0.03662714517
36839	0.03662657964
36840	0.03662605704
36841	0.0366256958
36842	0.03662525017
36843	0.03662431596
36844	0.03662398284
36845	0.03662303824
36846	0.03662240306
36847	0.03662200329
36848	0.03662136069
36849	0.0366209076
36850	0.03662054039
36851	0.03662019391
36852	0.0366195187
36853	0.03661916036
36854	0.03661818305
36855	0.03661765293
36856	0.0366172072
36857	0.03661676443
36858	0.03661608471
36859	0.03661573523
36860	0.03661512806
36861	0.03661471192
36862	0.03661449867
36863	0.03661379521
36864	0.03661305176
36865	0.03661272446
36866	0.03661235717
36867	0.03661180622
36868	0.03661157073
36869	0.03661086575
36870	0.03661024368
36871	0.03660973862
36872	0.03660938315
36873	0.03660880846
36874	0.03660815674
36875	0.03660749612
36876	0.03660695251
36877	0.0366062504
36878	0.03660588156
36879	0.03660547568
36880	0.03660473058
36881	0.0366040936
36882	0.03660353364
36883	0.0366033144
36884	0.03660268628
36885	0.03660206853
36886	0.03660162854
36887	0.03660097521
36888	0.03660023742
36889	0.03659927443
36890	0.03659859735
36891	0.03659813213
36892	0.03659758986
36893	0.03659688608
36894	0.03659624008
36895	0.03659545923
36896	0.03659477763
36897	0.03659446943
36898	0.03659402639
36899	0.0365933907
36900	0.03659243494
36901	0.03659197556
36902	0.03659128946
36903	0.03659068782
36904	0.0365898861
36905	0.03658952895
36906	0.03658917032
36907	0.03658854789
36908	0.03658772686
36909	0.03658722
36910	0.03658665682
36911	0.03658628334
36912	0.03658591726
36913	0.03658544151
36914	0.03658493759
36915	0.03658436993
36916	0.03658385858
36917	0.03658323458
36918	0.03658272914
36919	0.03658240009
36920	0.03658217034
36921	0.0365818561
36922	0.03658123206
36923	0.03658072512
36924	0.03657976902
36925	0.03657948589
36926	0.0365789893
36927	0.03657808208
36928	0.03657767886
36929	0.03657690502
36930	0.03657648993
36931	0.03657606297
36932	0.03657526538
36933	0.03657488141
36934	0.03657446185
36935	0.03657413865
36936	0.03657381544
36937	0.03657336325
36938	0.0365725656
36939	0.03657212971
36940	0.03657170715
36941	0.03657120304
36942	0.03657075378
36943	0.03656993087
36944	0.03656933628
36945	0.03656869572
36946	0.03656774969
36947	0.0365671432
36948	0.0365665634
36949	0.03656621641
36950	0.03656551499
36951	0.03656471866
36952	0.03656409878
36953	0.03656367612
36954	0.03656326237
36955	0.03656285305
36956	0.03656247636
36957	0.03656193801
36958	0.03656151682
36959	0.03656109117
36960	0.03656047123
36961	0.03655993582
36962	0.03655934404
36963	0.03655870034
36964	0.03655814413
36965	0.03655741141
36966	0.03655652145
36967	0.03655606756
36968	0.03655538227
36969	0.03655472515
36970	0.03655429052
36971	0.03655353696
36972	0.03655303705
36973	0.03655248521
36974	0.03655207577
36975	0.03655165892
36976	0.03655116491
36977	0.03655015315
36978	0.03654960572
36979	0.03654872447
36980	0.03654777643
36981	0.0365473625
36982	0.03654691888
36983	0.03654640107
36984	0.03654561916
36985	0.03654481348
36986	0.03654432532
36987	0.0365438876
36988	0.03654329111
36989	0.03654279551
36990	0.03654226874
36991	0.0365418592
36992	0.03654106383
36993	0.03654062607
36994	0.03654019721
36995	0.03653965408
36996	0.03653910946
36997	0.03653871472
36998	0.03653790889
36999	0.03653744141
37000	0.03653708672
37001	0.03653622743
37002	0.03653573322
37003	0.03653550763
37004	0.03653509949
37005	0.03653447614
37006	0.03653390473
37007	0.03653366428
37008	0.03653333627
37009	0.03653265204
37010	0.03653186834
37011	0.03653145867
37012	0.03653081151
37013	0.03653026082
37014	0.03652992833
37015	0.03652958395
37016	0.03652887441
37017	0.03652814853
37018	0.03652767796
37019	0.03652702776
37020	0.03652637755
37021	0.03652561302
37022	0.0365249999
37023	0.03652462875
37024	0.03652422792
37025	0.0365236118
37026	0.03652296302
37027	0.03652259185
37028	0.03652189405
37029	0.03652141301
37030	0.03652101362
37031	0.03652019107
37032	0.03651976049
37033	0.03651938335
37034	0.03651891267
37035	0.03651853107
37036	0.03651807374
37037	0.03651769213
37038	0.03651729419
37039	0.03651677596
37040	0.0365162206
37041	0.03651590283
37042	0.03651531627
37043	0.0365147995
37044	0.03651457824
37045	0.0365138194
37046	0.03651341399
37047	0.03651298036
37048	0.0365123195
37049	0.03651204922
37050	0.03651121607
37051	0.03651082399
37052	0.03651011409
37053	0.03650942793
37054	0.03650897643
37055	0.03650822936
37056	0.03650739761
37057	0.03650683617
37058	0.03650617817
37059	0.03650546966
37060	0.03650503148
37061	0.03650467053
37062	0.03650400952
37063	0.03650365154
37064	0.03650319402
37065	0.03650265777
37066	0.03650222698
37067	0.0365017427
37068	0.03650147977
37069	0.03650100142
37070	0.03650034184
37071	0.03649980109
37072	0.03649925438
37073	0.03649856654
37074	0.03649797971
37075	0.0364977316
37076	0.0364970987
37077	0.03649649698
37078	0.03649607652
37079	0.03649532918
37080	0.03649503351
37081	0.03649443325
37082	0.03649393847
37083	0.03649336048
37084	0.03649277951
37085	0.03649244964
37086	0.0364916205
37087	0.03649119701
37088	0.03649045552
37089	0.03648983884
37090	0.03648940938
37091	0.03648879417
37092	0.03648817894
37093	0.03648755925
37094	0.03648694103
37095	0.03648648776
37096	0.03648593937
37097	0.03648552325
37098	0.03648493621
37099	0.03648450075
37100	0.03648383194
37101	0.03648323744
37102	0.03648283912
37103	0.03648245269
37104	0.03648207219
37105	0.03648129038
37106	0.03648091582
37107	0.03648021277
37108	0.0364798486
37109	0.0364794443
37110	0.03647917228
37111	0.03647861784
37112	0.03647802176
37113	0.03647763528
37114	0.03647715811
37115	0.03647649661
37116	0.03647615024
37117	0.03647564481
37118	0.0364750249
37119	0.03647410617
37120	0.03647357395
37121	0.03647319485
37122	0.03647263437
37123	0.03647232514
37124	0.03647168584
37125	0.03647121306
37126	0.03647074027
37127	0.03647032546
37128	0.03646957759
37129	0.03646906761
37130	0.03646853085
37131	0.03646816954
37132	0.03646777849
37133	0.03646741123
37134	0.03646679564
37135	0.03646606406
37136	0.03646562094
37137	0.03646502466
37138	0.03646415029
37139	0.03646359859
37140	0.03646311231
37141	0.03646260373
37142	0.03646209513
37143	0.0364616371
37144	0.03646097828
37145	0.03646015884
37146	0.03645993279
37147	0.03645956247
37148	0.03645933195
37149	0.03645908655
37150	0.0364584738
37151	0.03645771231
37152	0.03645722149
37153	0.03645649269
37154	0.03645584718
37155	0.0364553846
37156	0.03645488631
37157	0.03645441182
37158	0.03645404294
37159	0.03645350596
37160	0.03645310136
37161	0.03645273693
37162	0.03645203035
37163	0.03645156475
37164	0.03645117203
37165	0.03645060973
37166	0.03645014857
37167	0.03644979154
37168	0.03644935715
37169	0.0364489168
37170	0.03644841546
37171	0.03644791262
37172	0.03644759722
37173	0.03644664507
37174	0.03644595028
37175	0.03644530904
37176	0.03644481657
37177	0.03644449371
37178	0.03644426309
37179	0.0364437349
37180	0.0364434522
37181	0.0364430951
37182	0.03644253862
37183	0.0364419494
37184	0.03644160568
37185	0.03644086169
37186	0.03644008495
37187	0.03643952396
37188	0.03643914302
37189	0.03643862815
37190	0.03643809987
37191	0.03643742724
37192	0.03643704181
37193	0.03643643167
37194	0.03643585425
37195	0.03643536165
37196	0.03643448955
37197	0.03643371862
37198	0.03643326618
37199	0.03643293726
37200	0.03643249077
37201	0.03643203831
37202	0.0364315412
37203	0.03643088928
37204	0.03643033857
37205	0.03642973724
37206	0.03642934875
37207	0.03642902873
37208	0.03642842292
37209	0.03642784686
37210	0.03642735267
37211	0.03642691206
37212	0.03642620796
37213	0.03642585814
37214	0.03642539816
37215	0.03642488309
37216	0.03642423105
37217	0.03642362665
37218	0.03642299395
37219	0.03642251904
37220	0.03642186548
37221	0.03642121339
37222	0.0364206804
37223	0.0364200804
37224	0.03641936426
37225	0.0364189831
37226	0.03641834139
37227	0.03641786195
37228	0.03641767435
37229	0.03641707877
37230	0.03641642957
37231	0.03641578185
37232	0.03641509243
37233	0.03641469634
37234	0.03641419304
37235	0.03641387735
37236	0.03641342913
37237	0.03641286475
37238	0.03641245226
37239	0.03641173001
37240	0.03641096754
37241	0.03641052822
37242	0.03640997422
37243	0.03640973742
37244	0.03640907023
37245	0.03640864876
37246	0.03640837323
37247	0.0364081826
37248	0.03640779984
37249	0.03640735452
37250	0.03640680494
37251	0.03640593364
37252	0.03640538404
37253	0.03640471378
37254	0.03640409565
37255	0.03640348942
37256	0.03640275806
37257	0.03640208477
37258	0.03640180622
37259	0.03640143233
37260	0.03640081563
37261	0.03640022722
37262	0.03639983395
37263	0.03639928426
37264	0.03639862581
37265	0.03639795394
37266	0.03639742209
37267	0.03639716138
37268	0.03639678893
37269	0.03639647757
37270	0.03639605148
37271	0.03639550918
37272	0.03639503987
37273	0.03639446478
37274	0.03639387478
37275	0.0363933086
37276	0.03639267389
37277	0.03639221199
37278	0.03639156981
37279	0.03639108257
37280	0.0363902988
37281	0.03638968042
37282	0.03638901733
37283	0.03638847343
37284	0.03638777008
37285	0.03638715017
37286	0.0363864915
37287	0.03638590584
37288	0.03638552582
37289	0.03638505639
37290	0.03638458397
37291	0.03638415923
37292	0.03638338873
37293	0.0363829461
37294	0.03638249601
37295	0.03638193711
37296	0.03638127834
37297	0.03638051673
37298	0.03637977
37299	0.03637941526
37300	0.03637894276
37301	0.03637816768
37302	0.03637761766
37303	0.03637712577
37304	0.03637629996
37305	0.03637607488
37306	0.03637566197
37307	0.03637520582
37308	0.03637476905
37309	0.03637432482
37310	0.03637397897
37311	0.03637340206
37312	0.0363726999
37313	0.03637199774
37314	0.03637139395
37315	0.03637102273
37316	0.03637038017
37317	0.03637009094
37318	0.03636957211
37319	0.03636891163
37320	0.0363685702
37321	0.03636799618
37322	0.03636767264
37323	0.03636728796
37324	0.03636672734
37325	0.03636599375
37326	0.03636523479
37327	0.03636447284
37328	0.03636389726
37329	0.03636345886
37330	0.03636274608
37331	0.03636219433
37332	0.03636137714
37333	0.03636105503
37334	0.03636064493
37335	0.03636044062
37336	0.03635975015
37337	0.03635944294
37338	0.03635895229
37339	0.03635852875
37340	0.03635792772
37341	0.03635752505
37342	0.03635712684
37343	0.03635652877
37344	0.0363558084
37345	0.0363555459
37346	0.0363551417
37347	0.03635429452
37348	0.03635384706
37349	0.03635347267
37350	0.03635300133
37351	0.03635228984
37352	0.03635181699
37353	0.03635122481
37354	0.03635059084
37355	0.03634977488
37356	0.03634934825
37357	0.03634897531
37358	0.0363484159
37359	0.03634775652
37360	0.03634755662
37361	0.03634703896
37362	0.0363466108
37363	0.03634572015
37364	0.03634516666
37365	0.03634466836
37366	0.03634431029
37367	0.03634381794
37368	0.03634362399
37369	0.03634311671
37370	0.03634253483
37371	0.03634203202
37372	0.03634170824
37373	0.03634138894
37374	0.03634053547
37375	0.03634019974
37376	0.0363393925
37377	0.03633906572
37378	0.03633867029
37379	0.03633797941
37380	0.03633735715
37381	0.03633687516
37382	0.03633649314
37383	0.03633613052
37384	0.03633544406
37385	0.03633490235
37386	0.03633420841
37387	0.03633378606
37388	0.03633327865
37389	0.03633268766
37390	0.03633221605
37391	0.03633163996
37392	0.03633064895
37393	0.03633012955
37394	0.03632970866
37395	0.03632908477
37396	0.03632867431
37397	0.03632800114
37398	0.03632726677
37399	0.03632698018
37400	0.0363266697
37401	0.036325895
37402	0.03632537404
37403	0.0363249516
37404	0.03632440525
37405	0.03632386188
37406	0.03632343196
37407	0.03632314534
37408	0.03632261837
37409	0.03632184656
37410	0.03632168533
37411	0.03632117924
37412	0.03632058507
